Date,SARIMA,LSTM,Ridge,Prophet,RL_Best_Forecast,RL_Best_Forecast_Lower,RL_Best_Forecast_Upper,RL_Best_Forecast_Std,Model_Used
2036-10-01,117.43600081362725,121.507416,158.03810316918472,116.50750698411518,117.43600081362725,83.66419319751627,151.20780842973824,17.23051408985254,SARIMA
2036-11-01,83.17698157086714,84.50552,130.05376359673917,79.98803606023861,84.50552,44.06643328960763,124.94460671039238,20.632187097138967,LSTM
2036-12-01,77.3890421700029,63.86172,94.4794025537824,62.80557331300072,63.86172,38.735010116556374,88.98842988344362,12.81974994053246,LSTM
2037-01-01,72.73207515847687,58.425053,70.893775541586,70.30698154794298,58.425053,45.49936495124855,71.35074104875144,6.594738800383389,LSTM
2037-02-01,78.42713724741179,60.492264,111.28421718500914,86.27362836844301,78.42713724741179,42.64423306451811,114.21004143030547,18.25658376678249,SARIMA
2037-03-01,104.9595894554318,73.32148,144.08463735792105,95.2727864091346,104.9595894554318,54.755617051657204,155.1635618592064,25.614271634578873,SARIMA
2037-04-01,132.9124054403099,98.96875,169.29503606032176,120.45052714607824,132.9124054403099,82.88389669635265,182.94091418426714,25.52474935916186,SARIMA
2037-05-01,137.72430689913824,130.54114,186.9154132922112,148.2779859750693,130.54114,87.91325730042604,173.169022699574,21.748919744680595,LSTM
2037-06-01,161.44271058177782,162.83,196.94576905358943,182.7530225639615,162.83,132.35037484871634,193.30962515128368,15.550829158818193,LSTM
2037-07-01,190.5738947101397,183.51616,199.38610334445647,202.5958520074203,183.51616,168.83097908466826,198.20134091533177,7.492439242516204,LSTM
2037-08-01,179.4025738534039,183.10342,194.23641616481223,187.8760345024957,183.10342,142.2835811454582,223.9232588545418,20.82644839517439,LSTM
2037-09-01,139.15431666698794,160.02913,181.4967075146568,143.2310355270082,160.02913,127.3326888168792,192.72557118312082,16.68185774649021,LSTM
2037-10-01,117.7631325706006,122.76889,161.16697739399015,108.0837061630038,117.7631325706006,78.2260407212579,157.3002244199433,20.17198563741974,SARIMA
2037-11-01,84.07238969663132,85.67107,133.24722580281227,73.49221946353411,85.67107,40.45509748335084,130.88704251664916,23.069373732984264,LSTM
2037-12-01,78.38231306612381,64.3329,97.73745274112316,56.47300190220087,64.3329,33.60547547011528,95.06032452988471,15.677257413206487,LSTM
2038-01-01,73.80342601288915,58.529182,73.54034746675035,62.63079883651108,58.529182,45.37284453545055,71.68551946454944,6.7124170737497195,LSTM
2038-02-01,79.40397868816807,60.382587,113.9953770914411,78.61137171755382,79.40397868816807,41.392944110610685,117.41501326572545,19.393384988549684,SARIMA
2038-03-01,105.49369782166842,72.791176,146.8603852456207,92.22400169265676,105.49369782166842,52.253085028458,158.73431061487884,27.1635779557196,SARIMA
2038-04-01,132.97972715996332,97.994026,172.13537192928908,116.68753665663765,132.97972715996332,79.42954583945576,186.52990848047088,27.32152108189161,SARIMA
2038-05-01,137.71710663228785,129.53719,189.8203371424462,145.23956493037574,129.53719,83.81645422187361,175.2579257781264,23.326906009248162,LSTM
2038-06-01,161.04161906053048,161.80586,199.91528088509205,176.7282722051092,161.80586,130.7863339385229,192.8253860614771,15.826288806876072,LSTM
2038-07-01,189.6858145239595,182.95837,202.42020315722672,202.01051801100755,182.95837,166.69777618123794,199.21896381876206,8.296221336103086,LSTM
2038-08-01,178.7021971040653,183.2756,197.33510395885017,183.5973910543434,183.2756,141.7348330274954,224.8163669725046,21.19426886352276,LSTM
2038-09-01,139.12136390793466,160.90904,184.6599832899624,137.30485507075298,160.90904,123.22188711209195,198.59619288790805,19.22813922852452,LSTM
2038-10-01,118.0862777835252,124.00949,164.39484115056337,102.50248626293444,118.0862777835252,73.31997477243061,162.8525807946198,22.839950515864587,SARIMA
2038-11-01,84.9562074107461,86.83069,136.53967754065314,68.51286759148817,86.83069,36.93501126804146,136.72636873195856,25.45697894487681,LSTM
2038-12-01,79.35982949139868,64.79567,101.09449246023166,52.95883719941541,64.79567,29.610124366012194,99.9812156339878,17.951808996932556,LSTM
